MATINH,MAHUYEN,MAXA,MADIABAN,SONHANKHAU,soho,ky,ttnt,dbmauchu,tentinh,tenhuyen,tenxa,tendb,thon,tenthon,ttnt2019,db2019,db2022,xa2019,xa2022,dakhaosat,kqrasoat,hhur2020,soxa45,wt45,soxa36,wt36,soxa9,wt9,WT_SCIECO
54,564,22300,3,53,15,2,2,11652,Tỉnh Phú Yên,Thị xã Đông Hòa,Xã Hòa Xuân Nam,Thôn Hảo Sơn Bắc-3,001,Thôn Hảo Sơn Bắc,2,135,146,1018,1026,Đã khảo sát 2021,0,171440.26899999997,28,441,28,552,28,2207,23373
56,568,22327,20,64,15,12,1,11656,Tỉnh Khánh Hòa,Thành phố Nha Trang,Phường Vĩnh Hòa,TDP 12 Hòa Trung-1,009,Tổ dân phố 12 Hòa Trung,1,206,146,6118,6132,Mới,0,132492.69999999998,19,329,19,412,19,1647,21056
56,568,22330,13,42,15,7,1,11661,Tỉnh Khánh Hòa,Thành phố Nha Trang,Phường Vĩnh Hải,TDP 5 Thanh Hải,012,Tổ dân phố 5 Thanh Hải,1,282,285,6708,6783,Đã khảo sát 2021,0,132492.69999999998,19,470,19,587,19,2349,19740
56,568,22333,3,56,15,10,1,11665,Tỉnh Khánh Hòa,Thành phố Nha Trang,Phường Vĩnh Phước,TDP 23 Hòn Chồng,003,Tổ dân phố 23 Hòn Chồng,1,216,201,5382,5403,Mới,0,132492.69999999998,19,433,19,541,19,2163,24248
56,568,22336,22,61,15,4,1,11674,Tỉnh Khánh Hòa,Thành phố Nha Trang,Phường Ngọc Hiệp,Tổ 5 Ngọc Hội,011,Tổ dân phố 5 Ngọc Hội,1,268,275,6713,6735,Đã khảo sát 2021,0,132492.69999999998,19,477,19,596,19,2385,29097
56,568,22345,6,50,15,8,1,11679,Tỉnh Khánh Hòa,Thành phố Nha Trang,Phường Vạn Thắng,TDP Vạn Đức 2-2,003,Tổ dân phố Vạn Đức 2,1,129,138,2433,2462,Đã khảo sát 2020 và 2021,0,132492.69999999998,19,497,19,622,19,2487,24850
56,568,22354,6,61,15,9,1,11686,Tỉnh Khánh Hòa,Thành phố Nha Trang,Phường Phương Sơn,Tổ dân phố 1-23/10,006,Tổ dân phố 1,1,191,223,2107,2138,Đã khảo sát 2020,0,132492.69999999998,19,543,19,678,19,2714,33123
56,568,22357,2,58,15,5,1,11687,Tỉnh Khánh Hòa,Thành phố Nha Trang,Phường Phước Hải,"Đường Lê Hồng Phong, đường số 13, số 4, số 6",001,Tổ dân phố 1 Phước Lộc,1,237,242,5789,5815,Đã khảo sát 2021,0,132492.69999999998,19,475,19,593,19,2373,27550
56,568,22360,6,61,15,11,1,11693,Tỉnh Khánh Hòa,Thành phố Nha Trang,Phường Phước Tân,TDP 2 Thái Nguyên,004,Tổ dân phố 2 Thái Nguyên,1,182,195,3633,3678,Đã khảo sát 2020 và 2021,0,132492.69999999998,19,498,19,623,19,2490,30378
56,568,22369,16,47,15,12,1,11701,Tỉnh Khánh Hòa,Thành phố Nha Trang,Phường Tân Lập,TDP 1 Nguyễn Hữu Huân,014,Tổ dân phố 1 Nguyễn Hữu Huân,1,205,212,2876,2884,Đã khảo sát 2021,0,132492.69999999998,19,481,19,601,19,2404,22607
56,568,22375,25,58,15,8,1,11709,Tỉnh Khánh Hòa,Thành phố Nha Trang,Phường Vĩnh Nguyên,TDP 2 Trí Nguyên,017,Tổ dân phố 2 Trí Nguyên,1,268,256,5237,5258,Mới,0,132492.69999999998,19,444,19,555,19,2220,25752
56,568,22378,23,50,15,1,1,11713,Tỉnh Khánh Hòa,Thành phố Nha Trang,Phường Phước Long,TDP 2 Phước Trung-4,008,Tổ dân phố 2 Phước Trung,1,195,207,8975,9146,Đã khảo sát 2020,0,132492.69999999998,19,493,19,617,19,2467,24650
56,568,22381,14,61,15,2,1,11720,Tỉnh Khánh Hòa,Thành phố Nha Trang,Phường Vĩnh Trường,TDP 4 Trường Sơn,009,Tổ dân phố 4 Trường Sơn,1,208,216,4176,4195,Đã khảo sát 2020 và 2021,0,132492.69999999998,19,483,19,603,19,2414,29463
56,568,22384,26,56,15,11,2,11725,Tỉnh Khánh Hòa,Thành phố Nha Trang,Xã Vĩnh Lương,Thôn Lương Hòa 1-3,010,Thôn Lương Hòa,2,201,215,3924,3962,Đã khảo sát 2020 và 2021,0,176391.761,27,466,27,582,27,2329,26096
56,568,22387,20,63,15,6,2,11728,Tỉnh Khánh Hòa,Thành phố Nha Trang,Xã Vĩnh Phương,Từ Ủy ban giáp Diên Phú,010,Thôn Trung,2,194,213,4316,4379,Mới,0,176391.761,27,478,27,598,27,2391,30114
56,568,22390,21,55,15,3,2,11732,Tỉnh Khánh Hòa,Thành phố Nha Trang,Xã Vĩnh Ngọc,Thôn Xuân Lạc 2-3,006,Thôn Xuân Lạc 2,2,325,338,6939,7422,Đã khảo sát 2021,0,176391.761,27,453,27,566,27,2265,24915
56,568,22393,3,58,15,4,2,11735,Tỉnh Khánh Hòa,Thành phố Nha Trang,Xã Vĩnh Thạnh,Thôn Phú Vinh 1-3,001,Thôn Phú Vinh 1,2,224,214,4214,4219,Mới,0,176391.761,27,416,27,520,27,2080,24128
56,568,22399,21,52,15,8,2,11743,Tỉnh Khánh Hòa,Thành phố Nha Trang,Xã Vĩnh Hiệp,Tổ 9+10,003,Thôn Vĩnh Châu,2,242,253,3576,3587,Đã khảo sát 2020,0,176391.761,27,455,27,569,27,2277,23660
56,568,22402,6,48,15,4,2,11744,Tỉnh Khánh Hòa,Thành phố Nha Trang,Xã Vĩnh Thái,Thôn Thái Thông 2-3,002,Thôn Thái Thông 2,2,214,219,3466,3482,Đã khảo sát 2021,0,176391.761,27,446,27,557,27,2229,21408
56,568,22405,17,59,15,2,2,11749,Tỉnh Khánh Hòa,Thành phố Nha Trang,Xã Phước Đồng,Thôn Phú Thọ-2,008,Thôn Phú Thọ,2,156,173,8180,9982,Đã khảo sát 2020 và 2021,0,176391.761,27,483,27,604,27,2415,28497
56,568,22405,37,60,15,3,2,11752,Tỉnh Khánh Hòa,Thành phố Nha Trang,Xã Phước Đồng,Thôn Phước Lợi-1,013,Thôn Phước Lợi,2,136,144,8180,9982,Mới,0,176391.761,27,461,27,576,27,2306,27660
56,569,22411,15,43,15,11,1,11760,Tỉnh Khánh Hòa,Thành phố Cam Ranh,Phường Cam Phúc Bắc,TDP Hòa Do 5A-2,006,Hòa Do 5A,1,181,174,3607,3710,Mới,0,132492.69999999998,19,447,19,559,19,2235,19221
56,569,22426,13,57,15,6,1,11772,Tỉnh Khánh Hòa,Thành phố Cam Ranh,Phường Cam Thuận,TDP Thuận Hiệp-1,005,Thuận Hiệp,1,193,199,2696,2740,Đã khảo sát 2020,0,132492.69999999998,19,479,19,599,19,2397,27303
56,569,22474,13,36,15,7,2,11780,Tỉnh Khánh Hòa,Thành phố Cam Ranh,Xã Cam Phước Đông,Thôn Tân Hiệp-1,005,Tân Hiệp,2,230,241,3604,3701,Đã khảo sát 2021,0,176391.761,27,456,27,570,27,2282,16416
56,570,22438,19,56,15,11,2,11791,Tỉnh Khánh Hòa,Huyện Cam Lâm,Xã Cam Hòa,Lập Định 2-1,008,Thôn Lập Định 2,2,131,140,3735,3775,Đã khảo sát 2020,0,176391.761,27,465,27,582,27,2327,26040
56,570,22441,6,53,15,5,2,11792,Tỉnh Khánh Hòa,Huyện Cam Lâm,Xã Cam Hải Đông,Thủy Triều 5,002,Thủy Triều,2,150,162,852,912,Đã khảo sát 2021,0,176391.761,27,470,27,588,27,2352,24910
56,570,22453,9,44,15,9,1,11796,Tỉnh Khánh Hòa,Huyện Cam Lâm,Thị trấn Cam Đức,Yên Hòa 1,005,TDP Yên Hòa 1,1,225,231,4671,4770,Đã khảo sát 2020 và 2021,0,132492.69999999998,19,477,19,597,19,2386,20988
56,570,22459,9,51,15,9,2,11802,Tỉnh Khánh Hòa,Huyện Cam Lâm,Xã Cam Phước Tây,"Tổ 2,3",003,Văn Sơn,2,144,149,1857,1872,Đã khảo sát 2020 và 2021,0,176391.761,27,451,27,563,27,2253,23001
56,570,22462,28,56,15,7,2,11806,Tỉnh Khánh Hòa,Huyện Cam Lâm,Xã Cam Thành Bắc,Tân Lập 02,008,Tân Lập,2,146,147,4023,4115,Mới,0,176391.761,27,439,27,548,27,2193,24584
56,571,22489,28,45,15,10,1,11817,Tỉnh Khánh Hòa,Huyện Vạn Ninh,Thị trấn Vạn Giã,Tổ dân phố số 13-2,013,Tổ dân phố số 13,1,178,177,5289,5358,Đã khảo sát 2021,0,132492.69999999998,19,462,19,578,19,2311,20790
56,571,22501,9,55,15,2,2,11824,Tỉnh Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Bình,Xóm Bình Trung,005,Thôn Bình Trung 1,2,155,158,2440,2452,Đã khảo sát 2020,0,176391.761,27,444,27,555,27,2220,24420
56,571,22504,7,53,15,5,2,11826,Tỉnh Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Thọ,Tuần Lễ 1 (Đồi-VT2),003,Tuần Lễ,2,165,159,1345,1341,Mới,0,176391.761,27,420,27,525,27,2098,22260
56,571,22510,18,46,15,1,2,11831,Tỉnh Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Phú,"Đội 2, Phú Cang 2 Nam",006,Phú Cang 2 Nam,2,198,201,3553,3581,Đã khảo sát 2020 và 2021,0,176391.761,27,442,27,553,27,2211,20332
56,572,22528,8,54,15,2,1,11845,Tỉnh Khánh Hòa,Thị xã Ninh Hòa,Phường Ninh Hiệp,TDP 3-3,003,Tổ dân phố 3,1,157,157,5536,5572,Mới,0,132492.69999999998,19,465,19,581,19,2324,25110
56,572,22540,22,48,15,12,2,11856,Tỉnh Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh An,Thôn Hòa Thiện 1-2,007,Hòa Thiện 1,2,108,112,3675,3695,Đã khảo sát 2021,0,176391.761,27,452,27,565,27,2258,21696
56,572,22552,10,47,15,6,2,11863,Tỉnh Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Sim,Lam Sơn 3,004,Lam Sơn,2,93,95,2722,2728,Đã khảo sát 2020 và 2021,0,176391.761,27,445,27,556,27,2225,20915
56,572,22564,3,50,15,9,2,11871,Tỉnh Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Đông,"Tổ 4,5,6",002,Phước Thuận,2,161,163,1582,1592,Đã khảo sát 2020,0,176391.761,27,441,27,551,27,2205,22050
56,572,22570,2,58,15,3,1,11874,Tỉnh Khánh Hòa,Thị xã Ninh Hòa,Phường Ninh Đa,TDP Hà Thanh 1-2,001,Tổ dân phố Hà Thanh 1,1,135,142,2926,2931,Đã khảo sát 2020,0,132492.69999999998,19,489,19,611,19,2445,28362
56,572,22597,5,56,15,10,2,11893,Tỉnh Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Hưng,Tân Hưng-2,002,Tân Hưng,2,138,141,1643,1646,Đã khảo sát 2021,0,176391.761,27,445,27,556,27,2225,24920
56,572,22600,1,45,15,12,2,11894,Tỉnh Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Lộc,Mỹ Lợi 1,001,Mỹ Lợi,2,115,118,2318,2326,Mới,0,176391.761,27,447,27,559,27,2234,20115
56,572,22603,1,61,15,3,2,11896,Tỉnh Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Ích,Tân Phú 1,001,Tân Phú,2,135,143,2294,2302,Đã khảo sát 2020 và 2021,0,176391.761,27,461,27,577,27,2307,28121
56,573,22609,6,71,15,1,1,11899,Tỉnh Khánh Hòa,Huyện Khánh Vĩnh,Thị trấn Khánh Vĩnh,"Tổ 4, Thị trấn",004,Tổ 4,1,174,271,1276,1301,Đã khảo sát 2020 và 2021,0,132492.69999999998,19,724,19,905,19,3620,51404
56,573,22642,1,55,15,1,2,11905,Tỉnh Khánh Hòa,Huyện Khánh Vĩnh,Xã Khánh Thành,Thôn Gia Răng,001,Gia Răng,2,113,240,455,502,Đã khảo sát 2020,0,176391.761,27,925,27,1156,27,4625,50875
56,574,22672,6,67,15,8,2,11923,Tỉnh Khánh Hòa,Huyện Diên Khánh,Xã Diên Thọ,từ Cầu Đôi đến đường vào xóm Cây sung,004,Thôn Phước Lương,2,208,213,1326,1355,Đã khảo sát 2021,0,176391.761,27,446,27,558,27,2230,29882
56,574,22684,3,62,15,7,2,11928,Tỉnh Khánh Hòa,Huyện Diên Khánh,Xã Diên Hòa,Thôn Quang Thạnh-3,001,Quang Thạnh,2,154,160,1453,1480,Đã khảo sát 2020 và 2021,0,176391.761,27,453,27,566,27,2263,28086
56,574,22696,4,65,15,6,2,11935,Tỉnh Khánh Hòa,Huyện Diên Khánh,Xã Bình Lộc,Thôn Nghiệp Thành-1,002,Thôn Nghiệp Thành,2,118,120,1818,1825,Đã khảo sát 2020,0,176391.761,27,443,27,554,27,2215,28795
56,574,22702,17,55,15,10,2,11938,Tỉnh Khánh Hòa,Huyện Diên Khánh,Xã Suối Hiệp,Thôn Hội Xương-3,005,Hội Xương,2,103,100,2447,2501,Mới,0,176391.761,27,423,27,529,27,2114,23265
58,582,22738,22,49,15,5,1,11948,Tỉnh Ninh Thuận,Thành phố Phan Rang-Tháp Chàm,Phường Đô Vinh,Khu 6 (Tổ 1 và 2),006,Khu phố 6,1,109,96,4133,4316,Mới,0,64911.22,13,293,13,366,13,1466,14357
58,582,22741,43,53,15,3,1,11957,Tỉnh Ninh Thuận,Thành phố Phan Rang-Tháp Chàm,Phường Phước Mỹ,"Khu 10 (Tổ 3,5)",010,Khu phố 10,1,205,195,5629,5652,Đã khảo sát 2020 và 2021,0,64911.22,13,317,13,396,13,1583,16801
58,582,22744,5,47,15,10,1,11958,Tỉnh Ninh Thuận,Thành phố Phan Rang-Tháp Chàm,Phường Bảo An,Khu 1 (tổ 23),001,Khu phố 1,1,151,133,2746,2983,Mới,0,64911.22,13,293,13,366,13,1466,13771
58,582,22747,13,48,15,8,1,11963,Tỉnh Ninh Thuận,Thành phố Phan Rang-Tháp Chàm,Phường Phủ Hà,Khu phố 1C,001,Khu phố 1,1,175,175,3080,3076,Đã khảo sát 2020,0,64911.22,13,333,13,416,13,1664,15984
58,582,22750,7,48,15,6,1,11966,Tỉnh Ninh Thuận,Thành phố Phan Rang-Tháp Chàm,Phường Thanh Sơn,"Khu 2 (tổ 1,2,3,4)",002,Khu phố 2,1,190,167,2485,2506,Mới,0,64911.22,13,293,13,366,13,1463,14064
58,582,22759,10,48,15,11,1,11975,Tỉnh Ninh Thuận,Thành phố Phan Rang-Tháp Chàm,Phường Kinh Dinh,"Khu phố 5(Tổ 43,44,45,46,47)",005,Khu phố 5,1,115,119,1563,1931,Đã khảo sát 2020,0,64911.22,13,344,13,431,13,1722,16512
58,582,22762,15,53,15,4,1,11978,Tỉnh Ninh Thuận,Thành phố Phan Rang-Tháp Chàm,Phường Đạo Long,Khu 6 (Tổ 4),006,Khu phố 6,1,169,137,2318,2445,Mới,0,64911.22,13,270,13,337,13,1349,14310
58,582,22765,12,55,15,7,1,11981,Tỉnh Ninh Thuận,Thành phố Phan Rang-Tháp Chàm,Phường Đài Sơn,"Khu 3 (tổ 2,3)",003,Khu phố 3,1,133,116,2498,2535,Đã khảo sát 2020 và 2021,0,64911.22,13,290,13,363,13,1452,15950
58,582,22771,23,47,15,12,1,11993,Tỉnh Ninh Thuận,Thành phố Phan Rang-Tháp Chàm,Phường Mỹ Đông,Khu 3 (Tổ 1 và 2),003,Khu phố 3,1,184,147,3158,3140,Mới,0,64911.22,13,266,13,332,13,1330,12502
58,582,22774,9,58,15,8,2,11995,Tỉnh Ninh Thuận,Thành phố Phan Rang-Tháp Chàm,Xã Thành Hải,"Cà Đú (Tổ 6,7)",005,Cà Đú,2,142,111,2643,2803,Mới,0,104473.268,21,259,21,324,21,1296,15022
58,582,22779,11,59,15,1,1,12004,Tỉnh Ninh Thuận,Thành phố Phan Rang-Tháp Chàm,Phường Mỹ Bình,"Khu phố 3 ( tổ15,16, chung cư Điện hạt nhân )",003,Khu phố 3,1,177,175,2419,2362,Đã khảo sát 2021,0,64911.22,13,329,13,411,13,1646,19411
58,584,22795,2,73,15,4,2,12012,Tỉnh Ninh Thuận,Huyện Bác Ái,Xã Phước Thắng,Ha Lá Hạ 2,004,Ha lá Hạ,2,99,115,931,1068,Đã khảo sát 2021,0,104473.268,21,385,21,482,21,1926,28105
58,584,22798,9,68,15,4,2,12015,Tỉnh Ninh Thuận,Huyện Bác Ái,Xã Phước Thành,Ma Dú 2,003,Ma Dú,2,123,123,935,981,Mới,0,104473.268,21,332,21,415,21,1658,22576
58,585,22810,7,62,15,5,1,12019,Tỉnh Ninh Thuận,Huyện Ninh Sơn,Thị trấn Tân Sơn,Khu Phố 4A,004,Khu Phố 4,1,112,112,3288,3127,Đã khảo sát 2020 và 2021,0,64911.22,13,333,13,416,13,1664,20646
58,585,22813,2,70,15,11,2,12023,Tỉnh Ninh Thuận,Huyện Ninh Sơn,Xã Lâm Sơn,Tầm Ngân 1B,007,Tầm Ngân 1,2,105,117,3287,3465,Đã khảo sát 2020 và 2021,0,104473.268,21,370,21,462,21,1848,25900
58,585,22816,9,71,15,9,2,12028,Tỉnh Ninh Thuận,Huyện Ninh Sơn,Xã Lương Sơn,Thôn Trà Giang 2A,002,Trà Giang 2,2,136,136,1712,1725,Đã khảo sát 2020,0,104473.268,21,332,21,415,21,1658,23572
58,585,22819,1,53,15,5,2,12029,Tỉnh Ninh Thuận,Huyện Ninh Sơn,Xã Quảng Sơn,La Vang 1A,001,La Vang 1,2,132,132,3659,3744,Đã khảo sát 2021,0,104473.268,21,332,21,415,21,1658,17596
58,585,22825,7,52,15,12,2,12037,Tỉnh Ninh Thuận,Huyện Ninh Sơn,Xã Hòa Sơn,Tân Lập 2,005,Tân Lập,2,73,55,1093,1124,Mới,0,104473.268,21,250,21,312,21,1249,13000
58,585,22831,16,43,15,10,2,12041,Tỉnh Ninh Thuận,Huyện Ninh Sơn,Xã Nhơn Sơn,Đắc Nhơn 1C,006,Đắc Nhơn 1,2,103,105,3313,3390,Đã khảo sát 2021,0,104473.268,21,338,21,423,21,1691,14534
58,586,22834,21,54,15,9,1,12047,Tỉnh Ninh Thuận,Huyện Ninh Hải,Thị trấn Khánh Hải,"Tổ 4,5",002,Khánh Sơn 1,1,176,181,4403,4539,Đã khảo sát 2021,0,64911.22,13,342,13,428,13,1712,18468
58,586,22858,12,68,15,1,2,12058,Tỉnh Ninh Thuận,Huyện Ninh Hải,Xã Xuân Hải,"Tổ 5, Phước Nhơn 3",007,Thôn Phước Nhơn 3,2,169,169,3935,4057,Đã khảo sát 2020,0,104473.268,21,332,21,415,21,1658,22576
58,586,22861,23,59,15,2,2,12064,Tỉnh Ninh Thuận,Huyện Ninh Hải,Xã Hộ Hải,Tổ 20,004,Thôn Đá Bắn,2,124,124,2860,2949,Đã khảo sát 2020 và 2021,0,104473.268,21,332,21,415,21,1658,19588
58,586,22867,18,65,15,8,2,12071,Tỉnh Ninh Thuận,Huyện Ninh Hải,Xã Nhơn Hải,"Tổ 10+11, Mỹ Tường 1",003,Thôn Mỹ Tường 1,2,161,185,3999,4399,Đã khảo sát 2021,0,104473.268,21,381,21,476,21,1906,24765
58,586,22868,8,64,15,10,2,12074,Tỉnh Ninh Thuận,Huyện Ninh Hải,Xã Thanh Hải,Tổ 9+10+11,001,Thôn Mỹ Tân 1,2,157,137,2259,2329,Mới,0,104473.268,21,289,21,362,21,1447,18496
58,587,22870,49,54,15,2,1,12084,Tỉnh Ninh Thuận,Huyện Ninh Phước,Thị trấn Phước Dân,"Tổ dân phố 1, khu phố 15",015,Khu phố 15,1,211,210,6849,6665,Đã khảo sát 2020,0,64911.22,13,331,13,414,13,1657,17874
58,587,22876,20,66,15,6,2,12091,Tỉnh Ninh Thuận,Huyện Ninh Phước,Xã Phước Thái,Tổ 5; 6,007,Như Ngọc,2,141,138,2503,2557,Đã khảo sát 2020,0,104473.268,21,325,21,406,21,1623,21450
58,587,22879,2,66,15,12,2,12092,Tỉnh Ninh Thuận,Huyện Ninh Phước,Xã Phước Hậu,Tổ 2 Hoài Nhơn,005,Hoài Nhơn,2,168,171,3809,3894,Đã khảo sát 2021,0,104473.268,21,338,21,422,21,1688,22308
58,587,22882,4,51,15,9,2,12097,Tỉnh Ninh Thuận,Huyện Ninh Phước,Xã Phước Thuận,Hiệp Hòa 4,007,Hiệp Hòa,2,212,214,4722,4792,Đã khảo sát 2020 và 2021,0,104473.268,21,335,21,418,21,1674,17085
58,587,22894,8,49,15,3,2,12114,Tỉnh Ninh Thuận,Huyện Ninh Phước,Xã Phước Hải,Thôn Từ Tâm 2a,002,Thôn Từ Tâm 2,2,122,125,3036,3081,Đã khảo sát 2020,0,104473.268,21,340,21,425,21,1699,16660
58,588,22837,6,61,15,1,2,12120,Tỉnh Ninh Thuận,Huyện Thuận Bắc,Xã Phước Chiến,Thôn Động Thông 3,001,Thôn Động Thông,2,160,160,1171,1195,Đã khảo sát 2020 và 2021,0,104473.268,21,332,21,415,21,1658,20252
58,588,22840,10,49,15,11,2,12122,Tỉnh Ninh Thuận,Huyện Thuận Bắc,Xã Công Hải,Thôn Hiệp Kiết 1,002,Thôn Hiệp Kiết,2,113,106,1959,2038,Mới,0,104473.268,21,311,21,389,21,1556,15239
58,589,22900,4,39,15,7,2,12139,Tỉnh Ninh Thuận,Huyện Thuận Nam,Xã Nhị Hà,"Tổ 4, Thôn 2",002,Thôn 2,2,171,156,1005,1021,Đã khảo sát 2020,0,104473.268,21,303,21,378,21,1513,11817
58,589,22903,10,63,15,2,2,12141,Tỉnh Ninh Thuận,Huyện Thuận Nam,Xã Phước Dinh,thôn Sơn Hải 1d,001,Thôn Sơn Hải 1,2,134,126,2625,2680,Mới,0,104473.268,21,312,21,390,21,1559,19656
58,589,22909,5,49,15,6,2,12145,Tỉnh Ninh Thuận,Huyện Thuận Nam,Xã Phước Diêm,thôn Lạc Tân 2a,004,Thôn Lạc Tân 2,2,221,220,2789,2829,Đã khảo sát 2020 và 2021,0,104473.268,21,330,21,413,21,1651,16170
6,58,1834,11,57,15,8,1,1316,Tỉnh Bắc Kạn,Thành Phố Bắc Kạn,Phường Nguyễn Thị Minh Khai,Tổ 15,011,Tổ 15,1,87,73,1528,1243,Đã khảo sát 2021,0,21585.459,7,172,7,216,7,862,9804
6,58,1837,12,50,15,2,1,1322,Tỉnh Bắc Kạn,Thành Phố Bắc Kạn,Phường Sông Cầu,Tổ 11 A,011,Tổ 11 A,1,117,108,2463,2501,Đã khảo sát 2020 và 2021,0,21585.459,7,190,7,237,7,949,9500
6,58,1840,8,62,15,5,1,1328,Tỉnh Bắc Kạn,Thành Phố Bắc Kạn,Phường Đức Xuân,Tổ 8A,008,Tổ 8A,1,102,101,2527,2636,Mới,0,21585.459,7,204,7,254,7,1018,12648
6,58,1843,4,56,15,10,1,1333,Tỉnh Bắc Kạn,Thành Phố Bắc Kạn,Phường Phùng Chí Kiên,Tổ 5 (Cụm1),006,Tổ 5 (Cụm 1),1,101,88,1834,1867,Mới,0,21585.459,7,179,7,224,7,896,10024
6,58,1852,8,55,15,6,2,1344,Tỉnh Bắc Kạn,Thành Phố Bắc Kạn,Xã Nông Thượng,Khuổi Cuồng,013,Khuổi Cuồng,2,91,89,918,910,Mới,0,62970.47,27,152,27,190,27,760,8360
6,60,1858,4,88,15,7,2,1347,Tỉnh Bắc Kạn,Huyện Pác Nặm,Xã Bằng Thành,Khâu Bang+Nặm Sam,006+007,Khâu Bang+Nặm Sam,2,85,84,807,768,Mới,0,62970.47,27,154,27,192,27,768,13552
6,60,1864,2,69,15,12,2,1349,Tỉnh Bắc Kạn,Huyện Pác Nặm,Xã Bộc Bố,Nà Lẩy+Khâu Đấng,003+004,Nà Lẩy+Khâu Đấng,2,89,90,1264,1035,Đã khảo sát 2020,0,62970.47,27,157,27,197,27,786,10833
6,60,1870,6,56,15,8,2,1353,Tỉnh Bắc Kạn,Huyện Pác Nặm,Xã Giáo Hiệu,Nà Thiêm+Nà Muồng,007+008,Nà Thiêm+Nà Muồng,2,108,107,423,431,Đã khảo sát 2020 và 2021,0,62970.47,27,154,27,193,27,770,8624
6,60,1879,1,64,15,9,2,1355,Tỉnh Bắc Kạn,Huyện Pác Nặm,Xã Cổ Linh,Thôm Niêng,001,Thôm Niêng,2,64,72,948,930,Mới,0,62970.47,27,175,27,219,27,875,11200
6,60,1882,13,52,15,9,2,1359,Tỉnh Bắc Kạn,Huyện Pác Nặm,Xã Nghiên Loan,Pác Giả,014,Pác Giả,2,106,103,1286,1305,Đã khảo sát 2021,0,62970.47,27,151,27,189,27,755,7852
6,61,1888,4,56,15,11,1,1362,Tỉnh Bắc Kạn,Huyện Ba Bể,Thị trấn Chợ Rã,Tiểu Khu 4,004,Tiểu Khu 4,1,169,137,1190,1044,Đã khảo sát 2021,0,21585.459,7,167,7,208,7,833,9352
6,61,1912,7,48,15,8,2,1375,Tỉnh Bắc Kạn,Huyện Ba Bể,Xã Thượng Giáo,Kéo Pựt,007,Kéo Pựt,2,77,75,903,1386,Đã khảo sát 2020,0,62970.47,27,151,27,189,27,757,7248
6,61,1912,9,53,15,11,2,1381,Tỉnh Bắc Kạn,Huyện Ba Bể,Xã Thượng Giáo,Nà Mặn,009,Nà Mặn,2,51,50,903,1388,Đã khảo sát 2020 và 2021,0,62970.47,27,152,27,191,27,762,8056
6,61,1924,8,50,15,3,2,1390,Tỉnh Bắc Kạn,Huyện Ba Bể,Xã Quảng Khê,Chợ Lèng,008,Chợ Lèng,2,166,155,870,849,Đã khảo sát 2021,0,62970.47,27,145,27,181,27,726,7250
6,61,1933,10,52,15,3,2,1394,Tỉnh Bắc Kạn,Huyện Ba Bể,Xã Đồng Phúc,Bản Chán,013,Bản Chán,2,91,91,716,710,Mới,0,62970.47,27,155,27,194,27,777,8060
6,62,1936,18,55,15,1,1,1399,Tỉnh Bắc Kạn,Huyện Ngân Sơn,Thị trấn Nà Phặc,Bản Hùa,025,Bản Hùa,1,122,121,1733,1735,Đã khảo sát 2020 và 2021,0,21585.459,7,204,7,255,7,1019,11220
6,62,1960,1,67,15,2,2,1408,Tỉnh Bắc Kạn,Huyện Ngân Sơn,Xã Hiệp Lực,Khuổi Luông,003,Khuổi Luông,2,82,85,994,993,Đã khảo sát 2020 và 2021,0,62970.47,27,161,27,201,27,806,10787
6,63,1975,3,58,15,11,2,1413,Tỉnh Bắc Kạn,Huyện Bạch Thông,Xã Vi Hương,Bó Lịn - nà Ít,003+007,Bó Lịn+Nà Ít,2,101,95,609,589,Đã khảo sát 2020,0,62970.47,27,146,27,183,27,731,8468
6,63,1978,2,57,15,7,2,1414,Tỉnh Bắc Kạn,Huyện Bạch Thông,Xã Sĩ Bình,Nà Lẹng,003,Nà Lẹng,2,80,77,450,446,Đã khảo sát 2021,0,62970.47,27,150,27,187,27,748,8550
6,64,2020,12,43,15,12,1,1434,Tỉnh Bắc Kạn,Huyện Chợ Đồn,Thị trấn Bằng Lũng,Tổ 12,021,Tổ 12,1,131,114,1977,1999,Đã khảo sát 2020,0,21585.459,7,179,7,224,7,894,7697
6,64,2023,3,88,15,1,2,1435,Tỉnh Bắc Kạn,Huyện Chợ Đồn,Xã Xuân Lạc,Cốc Slông,003,Cốc Slông,2,83,82,877,886,Đã khảo sát 2020 và 2021,0,62970.47,27,154,27,192,27,768,13552
6,64,2035,3,45,15,4,2,1440,Tỉnh Bắc Kạn,Huyện Chợ Đồn,Xã Bản Thi,Hợp Tiến,005,Hợp Tiến,2,200,133,523,477,Đã khảo sát 2021,0,62970.47,27,103,27,129,27,517,4635
